year,name,content,area,budget_submitted,budget_approved,account,department,type,vendor
111,,學甲區光華里後龍步道旁農路改善工程,學甲區,,,農業工程及農路改善,農業局,公開取得,東拓土木包工業
111,,安平區億載里活動中心增設冷氣及電力改善工程,安平區,,,"自治行政 建築及設備",民政局,逕洽廠商,"麥得森企業有限公司 山本水電材料行"
111,,109-楠西區灣丘里茄拔路支線檳榔下農路改善工程,楠西區,,,農業工程及農路改善,農業局,公開招標,豐宇土木包工業
111,,永康區西灣里活動中心大門整修工程,永康區,,,自治行政,民政局,逕洽廠商,立翔工程行
111,,官田區隆本里義田段171地號旁農路改善工程,官田區,,,農業工程及農路改善,農業局,公開取得,東奕土木包工業
111,,柳營區太康排水南95線下游段護岸改善工程,柳營區,,,下水道工程,水利局,公開招標,上品營造股份有限公司
111,,111-灣丘里鳳興南勢坑農路開裂改善工程,楠西區,,,農地農用管理業務,農業局,公開取得,仕澂營造有限公司
111,,仁德區公所購置中洲壘球場記分板,仁德區,,,建築及設備,體育局(原體育處),逕洽廠商,祺林工業股份有限公司
111,,永康區西灣里文化路(文化路191巷至235巷)道路排水改善工程,永康區,,,工程建築及設備,工務局,公開招標中,
111,,台南市新營區新生路路面改善工程,新營區,,,工程建築及設備,工務局,公開招標,永道營造有限公司
111,,佳里區鎮山里三角公園新設體建設施工程,佳里區,,,建築及設備,民政局,逕洽廠商,寰翰實業有限公司
111,,東山區東原里子龍廳(223右5C5)二期農路改善工程,東山區,,,農業工程及農路改善,農業局,公開招標,蜂展土木工程有限公司
111,,大內區石子瀨及內庄道路截流溝改善工程,大內區,,,工程建築及設備,工務局,公開招標中,
111,,永成路二段980巷建南段209地號旁農路排水改善工程,南區,,,農業工程及農路改善,農業局,公開招標,玉雨土木包工業
111,,白河區白河里新起街（中興街至康樂路區間）道路改善工程,白河區,,,工程建築及設備,工務局,公開招標,威遠營造股份有限公司
111,,大內區曲溪里24陵(二重溪154-39)旁農路護坡改善工程,大內區,,,農業工程及農路改善,農業局,公開招標,聖豐土木包工業
111,,永康區和平東路21巷道路改善工程,永康區,,,工程建築及設備,工務局,公開招標,戴竹工程有限公司
111,,後壁區後壁里下茄苳段1906-3地號農路改善工程,後壁區,,,農業工程及農路改善,農業局,公開取得,城峻土木包工業
111,,安定區文科里河川公地農路改善工程,安定區,,,工程建築及設備,工務局,公開招標,育禎土木包工業
111,,關廟區五甲里五甲路21巷道路改善工程,關廟區,,,工程建築及設備,工務局,公開招標,東興土木包工業
111,,東山區大客里山腳(山原81左15)農路改善工程,東山區,,,農業工程及農路改善,農業局,公開取得,威遠營造股份有限公司
111,,崙頂里177-1號及354號前道路改善,新化區,,,自治行政,民政局,公開取得,廣泰營造有限公司
111,,北門區海埔養殖生產區(蚵寮段1407-135地號)漁產道路路面改善工程,北門區,,,養殖漁業發展業務,農業局,公開招標,金定土木包工業
111,,永康區龍埔街（永大路三段至中山路）等路面改善工程,永康區,,,工程建築及設備,工務局,公開招標,再生工程有限公司
111,,東昇里成功街33巷及中山西路一段12巷道路改善工程,柳營區,,,自治行政,民政局,公開取得,鋐暘土木包工業
111,,安南區安慶里活動中心頂樓防水改善工程,安南區,,,自治行政,民政局,逕洽廠商,英能空調工程行
111,,110-楠西區照興里萬佛寺旁22-58地號擋土牆改善工程,楠西區,,,農業工程及農路改善,農業局,公開招標,仕澂營造有限公司
111,,文賢路735巷及10弄等路面改善工程,北區,,,工程建築及設備,工務局,公開招標,華光土木包工業
111,,111-楠西區密枝里東勢坑612地號農路改善工程,楠西區,,,農地農用管理業務,農業局,公開取得,仕澂營造有限公司
111,,關廟區布袋里三鳳宮前農路改善工程,關廟區,,,農業工程及農路改善,農業局,公開取得,東奕土木包工業
111,,永康區復華里復華八街47巷34號前道路改善工程,永康區,,,工程建築及設備,工務局,公開招標,威雄土木包工業
111,,永康區蔦松三街道路溝改善工程,永康區,,,工程建築及設備,工務局,公開招標中,
111,,西港區南47線道路路面改善工程(第一期),西港區,,,工程建築及設備,工務局,公開招標,再生營造有限公司
111,,111-照興里宗茂野溪整治工程,楠西區,,,水利工程,水利局,公開取得報價單或企劃書,聖銘營造有限公司
111,,111年六甲區港子頭排水護岸改善工程,六甲區,,,水利工程,水利局,公開招標,榮承發工程顧問有限公司
111,,六甲區龜港里161巷及281巷等5處路面改善,六甲區,,,自治行政,民政局,公開招標,永道營造有限公司
111,,玉井區豐里里口宵里段495等地號野溪治理工程,玉井區,,,水利工程,水利局,公開招標,集富田土木包工業有限公司
111,,仁德里中正西路1394巷農路改善工程,仁德區,,,農業工程及農路改善,農業局,公開取得,瑞璋土木包工業
111,,岡林里圓頂農路(岡林高枝116左11左1)路面及排水改善工程,左鎮區,,,農業工程及農路改善,農業局,公開取得,元第土木包工業
111,,關廟區新光里內溪農路路面改善工程,關廟區,,,農業工程及農路改善,農業局,公開取得,東鑫土木包工業
111,,臺南市七股區篤加里南32線北側(新篤加段30地號)漁塭道路改善工程,七股區,,,養殖漁業發展業務,農業局,逕洽廠商,南佳工程有限公司
111,,麻豆區油車里自由路等5處里內道路改善工程,麻豆區,,,工程建築及設備,工務局,公開招標,弘鋅營造有限公司
111,,左鎮區中正里橄欖山過溪農路支線路面改善工程,左鎮區,,,農業工程及農路改善,農業局,公開取得,元第土木包工業
111,,山上區玉峰里玉峰3號橋前野溪改善工程,山上區,,,水利工程,水利局,公開招標,鑫旺土木包工業
111,,王行路1018巷道路排水工程,永康區,,,自治行政,民政局,公開招標,永代土木包工業
111,,新化區那拔林段769-5地號旁農路修繕工程,新化區,,,農業工程及農路改善,農業局,公開取得中,
111,,善化區坐駕里瓦窯興安宮排水改善工程,善化區,,,自治行政,民政局,公開取得,金逸土木工程有限公司
111,,校園通道鋪面改善,永康區,,,教育局(處)土地購置,教育局,公開招標,永輝工程股份有限公司
111,,善化區光文里仁愛路路面改善工程,善化區,,,工程建築及設備,工務局,公開招標,招盛土木包工業
111,,109-楠西區龜丹里住宅旁農路擋土設施改善工程,楠西區,,,農業工程及農路改善,農業局,公開取得,得意土木包工業
111,,麻豆區南勢里關帝廟25號之26前農路及南勢38號之13東側農路等2處農路改善工程,麻豆區,,,農地農用管理業務,農業局,公開招標,再生營造有限公司
111,,龍崎區崎頂里過嶺(過嶺高分4)排水改善工程,龍崎區,,,水利工程,水利局,公開招標,永興土木包工業
111,,下營區新興里大屯寮段164-2地號道路改善工程,下營區,,,工程建築及設備,工務局,公開招標,弘鋅營造有限公司
111,,佳里區體育公園球場鋪面改善工程,佳里區,,,自治行政,民政局,公開招標,吉鈺營造有限公司
111,,六甲區六甲里中華路93巷路面改善工程,六甲區,,,建築及設備,民政局,公開招標,永道營造有限公司
111,,將軍區三塊厝社區道路改善工程,將軍區,,,工程建築及設備,工務局,公開招標,永道營造有限公司
111,,善化區東關里公園路及育德路道路改善工程,善化區,,,工程建築及設備,工務局,公開招標,招盛營造有限公司
111,,六甲區水林里信義街路面改善工程,六甲區,,,工程建築及設備,工務局,公開招標,弘鋅營造有限公司
111,,永康區王行里王行路208巷等路面改工程,永康區,,,自治行政,民政局,公開取得,待勞務開口合約決標後續辦
111,,學甲區秀昌里嘉南大圳北側魚塭道路改善工程,學甲區,,,漁業建設,農業局,公開招標,西海岸工程股份有限公司
111,,將軍區苓保52-2號前道路側溝改善工程,將軍區,,,工程建築及設備,工務局,公開招標,金昌土木包工業
111,,校園廣播及電話系統更新,新營區,,,教育局(處)其他設備,教育局,公開招標,弘政通信有限公司
111,,111年度北門區錦湖里南二線排水改善工程,北門區,,,水利工程,水利局,公開招標,東拓土木包工業
111,,白河區關嶺里10鄰南寮農路改善工程,白河區,,,農業工程及農路改善,農業局,公開取得,博成土木包工業
111,,下營區下營里文昌街及中山路一段148巷道路,下營區,,,自治行政,民政局,公開招標,昶清營造有限公司
111,,龍崎區牛埔里167區道(牛埔高分39、52、56)路面改善工程,龍崎區,,,工程建築及設備,工務局,公開招標,育禎土木包工業
111,,110年度7月及8月豪雨龍崎區崎頂里石梯農路(石梯高分53右19右4)災後復建工程,龍崎區,,,農業工程及農路改善,農業局,公開招標,鎧健土木包工業
111,,新市區大洲寮龍盟機械工廠旁農路改善工程,新市區,,,農業工程及農路改善,農業局,公開取得,國宏土木包工業
111,,新化區那拔林段1775地號旁擋土牆及排水改善工程,新化區,,,農業工程及農路改善,農業局,公開招標,三合土木包工業
111,,龍崎區大坪里磅空仔野溪整治工程,龍崎區,,,水利工程,水利局,公開招標,晉旺土木包工業
111,,東山區東中里南103線0K+000~0K+200(白六149右2)道路改善工程,東山區,,,工程建築及設備,工務局,公開招標中,
111,,北門區錦湖里社區道路改善工程,北門區,,,自治行政,民政局,公開招標,嘉安土木包工業
111,,安定區港口里南133線側溝改善工程追加經費,安定區,,,工程建築及設備,工務局,公開招標,佳霖土木包工業
111,,110年度玉井區望明里(芒子芒段858-9等地號)農路改善工程,玉井區,,,農業工程及農路改善,農業局,公開招標,南億營造有限公司
111,,東區大德里活動中心字幕機維修,東區,,,自治行政,民政局,逕洽廠商,鋒寶電子有限公司
111,,歸仁區南興里文化十八街、文化十八街18巷及民生北街路面改善工程,歸仁區,,,工程建築及設備,工務局,公開招標,瑞璋土木包工業
111,,二甲里民權街228、282巷及光復街76巷路面改善工程,六甲區,,,自治行政,民政局,公開招標,金定土木包工業
111,,111年度七股區篤加里庄內道路路面改善工程,七股區,,,自治行政,民政局,公開取得,東奕土木包工業
111,,南區新建路22巷至中華西路一段2巷西側側溝溝蓋更新,南區,,,工程建築及設備,工務局,規劃設計中,
111,,佳里區建南里中和街18巷道路鋪面改善工程,佳里區,,,自治行政,民政局,公開取得,金逸土木工程有限公司
111,,鹽水區中山路、康樂路道路改善工程,鹽水區,,,工程建築及設備,工務局,公開招標,永道營造有限公司
111,,臺南市七股區三股里活動中心新建工程規劃設計費,七股區,,,建築及設備,民政局,公開評選或公開徵求之限制性招標,江行健建築師事務所
111,,學甲區三慶里頂洲社區40號之1等5處路面改善工程,學甲區,,,自治行政,民政局,公開招標,國宏土木包工業
111,,佳里區體育公園球場鋪面改善工程,佳里區,,,自治行政,民政局,公開招標,吉鈺營造有限公司
111,,鹽水區清泉路（北門路至和平路）道路改善工程,鹽水區,,,工程建築及設備,工務局,公開招標,佑昌營造有限公司
111,,開山路301號至大同路側溝改善工程,中西區,,,工程建築及設備,工務局,公開招標中,
111,,永康排水(1K+095~1K+280左岸水防道路鐵網圍籬工程,永康區,,,水利工程,水利局,公開取得報價單或企劃書,順德土木包工業
111,,永康區大安街97巷道路改善工程,永康區,,,自治行政,民政局,公開取得,合力營造有限公司
